X,Predicted,Real
šta nedvosmisleno tvrditi ili kakav dvoznačnost razrešiti ,1,0
filozof koji verovati da jesam univerzalan ideja stvaran i da postojati nezavisan od taj da li iko na ona misao ,1,0
ime osoba po koji jesam nešto navodno nazvati ,1,0
Pomoć u nevolja . ,1,0
sudski nalog koji se nalagati zaplena ličan svojina dužnik za namirenje dugovanje ,1,0
koji imati jedan talasni dužina i ne moći se rastaviti na komponenta ,1,0
čin iskren podrška ili podsticanje ,1,0
virus koji jesam pathogen životinja ,1,0
Spanać . ,1,0
prevozni sredstvo koji pokretati raketni motor ,1,0
sposobnost fizički sistema da raditi ; jedinica za energija jesam džul i erg . ,1,0
pojačati ili smanjiti intenzitet ,1,0
jedan u niz sličan telesni segment u koji jesam podeliti uzduž neki životinja . ,1,0
kola sa elektronski komponenta koji jesam deo računar ,1,0
naći mesto za nešto što biti poslužiti kao skladištiti ,1,0
Učiniti da postati suv usled izlaganje toplota . ,1,0
velik mišični vrećast organ koji pripadati gastrintestinalno trakt ; važan organ za varenje . ,1,0
filozofski učenje o biće i saznanje ,1,0
Myrtaceae ; Combretaceae ; Elaeagnaceae ; Haloragidaceae ; Melastomaceae ; Lečthidaceae ; Lythraceae ; Rhizophoraceae ; Onagraceae ; Lečthidaceae ; Punicaceae ,1,0
nalog za odvođenje u pritvor ,1,0
kretati se na nekontrolisan način . ,1,0
prinos u jedan sezona . ,1,0
put ka ulaz ili izlaz ,1,0
vrh nešto ,1,0
raketa koji se navoditi u prvi delo put za zatim slobodno padati kako se približavati cilj ,1,0
disk prevučen plastika na koji moći da se praviti sitan ubušenja jak laserski zarkom i da se čitati slab zraka ,1,0
metar koji u taksi registrovati cena ( na osnova dužina vožnja ) ,1,0
uljast organski jedinjenje koji se ne rastvarati u voditi već u organski rastvarač ; suštinski komponenta živ čelija ( zajedno sa protein i ugljenohidratima ) . ,1,0
Venčanje koji obavljati državni službenik a ne svešteni lice . ,1,0
Taikmičenje sa pravilo koji određivati pobednik . ,1,0
"bistar sup uglavnom od govedina , teletina ili piletina ",1,0
Načiniti od mesto sav dom . ,1,0
objaviti neki zvaničan dokument ( kao što jesam nalog ) ,1,0
injekcija koji se ubrizgavati u ( pod ) koža ,1,0
koji osećati ili ispoljavati velik uzbuđenje ili zainteresovanost ,1,0
osoba koji kreativan korista sav um . ,1,0
"jesti neumeren , kao svinja . ",1,0
neki ples koji par izvoditi u balski dvorana ,1,0
izumreti vrst aguštera : ichthyosaurs ,1,0
koji jesam povezati sa akademski institucija ili sa akademija ,1,0
koji tek što jesam zaspati ,1,0
automatski prilagođavanje fokusne dužina sočivo oka ,1,0
koji jesam pred erupcija ili izbacivati lav ( o vulkan ) ,1,0
( filozofija ) doktrina prema koji jesam znanje i vrednost ograničiti i zavisiti od subjektivan iskustvo ,1,0
Višak rashod nad prihod ( obično tokom neki perioda ) . ,1,0
Čin kažnjavanje . ,1,0
obožavanje vatra ,1,0
čin dodavanje anotacija ,1,0
vežbati šta ,1,0
"osoba koji smišljati , pisati i testirati računarski program ",1,0
biti ili imati nepoznat ili neimenovan izvor ,1,0
Čin pribavljanje nešto . ,1,0
"rapav , crven ili braon promena na koža nastao usled preteran izlaganje koža sunce . Najčešća kožan prekanceroza , lokalizovati na fotoeksponiranoj koža iz koji se neretko razvijati spinocelularni karcinom . ",1,0
osobina nešto stxo se držati zajedno i čuvati oblik ,1,0
stvoriti mišljenje o nešto ili preneti stav . ,1,0
kratak deo muzički kompozicija ,1,0
ulaz koji se moći zavoriti vrata ,1,0
Nešto predložiti ( kao plan ) . ,1,0
"slobodan materijal ( deo stena i mulj , itd . ) koji se ispirati sa stena ",1,0
prisilan potčinjenje kontrola drugi . ,1,0
organizacija podzemlje . ,1,0
tanak ovojnica koji sa unutrašnji strana obavijati trbušni šuljinu i prelaziti na neki trbušni organ ,1,0
broj koji predstavljati veličina za koji se predpostavlja da imati fiksni vrednost u određenom matematički kontekst . ,1,0
prirodan depresija na površina zemlja često ispuniti jezero ,1,0
predviđanje i odgovaranje na primedba unapred ,1,0
rekvizita za konj ,1,0
Najviši moguć nivo ili stepen . ,1,0
koji jesam sklon promena . ,1,0
stanje stvoren nedostatak novac i kredit ,1,0
Dan posvetiti neki poseban namena . ,1,0
objekt koji se sastojati od put i oprema koji jesam potreban za prevoz putnik i roba . ,1,0
višeglasan pevanje ili sviranje u koji svaki glas ili instrument imati pun melodijski samostalnost ,1,0
u neki klasifikacija smatrati se rodom podporodice Lutrinae . ,1,0
hrana koji jesam sastojak neki smesiti pri kuvanje . ,1,0
motor koji pokretati avion ,1,0
koji jesam u veza sa sintaksa ili koji se povinovati pravilo sintaksa ,1,0
Čin promena jedinstvo ili celovitost nešto . ,1,0
dvostruk sloj peritoneusa koji se držati za stražnji zid trbušni duplja i pridržavati tanak crevo ,1,0
pododeljak pisan delo ; obično numerisati i nasloviti ,1,0
koji jesam vezati za prilog ili koji funkcionisati kao prilog ,1,0
diviti se i čuditi nešto ,1,0
Škotska lještarka . ,1,0
dolaziti odnekuda . ,1,0
koktel Bladi Meri bez alkohol ,1,0
neki od raznovrstan velik muva koji napad stoka . ,1,0
obožavanje mesto ,1,0
koji koristiti naziv delo nešto za ceo ili nazivati ceo za deo ; ili specijalan za uopšten ili uopšten za specijalan ; ili materijal za stvar napraviti od taj ,1,0
"jedan od poznat mehanizam odbrana koji se sastojati od težnja i sklonost osoba da svoj želja , impuls ili sadržaj podsvest koji jesam prihvatljiv za sopstven ego , projektovati na drugi osoba pripisivati ona sličan osobina ",1,0
"pojmiti mentalno , kao ideja . ",1,0
koji odobravati ustav ili jesam u saglasnost s ustava ili funkcionisati u okvir ustava ,1,0
"metalan naprava oblikovati tako da , kada se udenuti u brava , mehanizam moći da se okretati . ",1,0
praktikovanje neki profesija ,1,0
koji pokazivati ili izazivati veselje i zadovoljstvo ,1,0
"hartija koji upijati višak tečnost , na primer mastilo ",1,0
Dakiri bez alkohol ,1,0
situacija nalik na zatvor ; mesto prividan zatočeništvo ,1,0
argumentacija koji se racionalizovati pravac delovanje vlada . ,1,0
pohraniti u arhiv ,1,0
veoma jako nemački pšenični piva ,1,0
"u neki klasifikacija u ona se smeštati gibon , a nekad se smatrati podporodicom of Pongidae . ",1,0
podučavati u škola ili kao u škola ,1,0
biti koji od raznih tvar koji ličiti na krem i imati ublažujući učinak kada se naneti na koža ,1,0
akcent u metrički stopa stih ,1,0
operacija koji slediti pravilo Bulov logika ; operandi i rezultat operacija uvek imati jedan od dva moguć vrednost ,1,0
stepen na skala od @card@ stepen temperaturni skala . ,1,0
"značka koji se nositi na rukav i u oblik jesam slovo V , a označavati vojni čin i usluga ",1,0
dodeliti početan vrednost računarski program ,1,0
stanje biti obavezan da se učiniti ili platiti nešto . ,1,0
fabrički mešavina sastojak za pravljenje kolač braunis ,1,0
Učiniti zakon i pravilo liberalan ili liberalan . ,1,0
a genus of coelenterates ,1,0
trakast testenina ,1,0
"Lasica , samur ",1,0
"( filozofija ) doktrina prema koji jesam praktičan posledica kriterijum znanje , značenje i vrednost ",1,0
platiti dug ili obaveza . ,1,0
"u logika , ",1,0
gubljenje sposobnost da normalno funkcionisati ,1,0
neki ko prav bonbona i drugi slatkiš . ,1,0
"analiza sav aspekt projekt , zajedno sa način za prikupljanje podatak o rad njegov delovati ",1,0
pripremiti za usev ,1,0
finansijski institucija koji finansirati svoj investicioni aktivnost od prodaja hartija od vrednost ili osiguranje ,1,0
reći usput ,1,0
Slepić ,1,0
"complicated in structure ; consisting of interconnected parts ; "" a complex set of variations based on a simple folk melody "" ; "" a complex mass of diverse laws and customs "" ",1,0
ravan tortilja prekriti zapržen pasulj ,1,0
svetac kolektivno . ,1,0
"nauka koji se baviti analiza i dešifriranje kod , šifra i kriptograma ",1,0
transformacija kvadratni matrica u dijagonalan oblik ( sav nenulte vrednost jesam na glavnoj dijagonala ) ) ,1,0
forma stih pogodan za obrada junački ili uzvišen tema ; daktilni heksametar ili jampski pentametar ,1,0
usoljen i sušen haringa ,1,0
"prekršajni prijava koji se izdavati prekršilac ( na lice mesto ) , posebno onaj ko jesam načiniti prekršaj u saobraćaj ",1,0
preliminaran izbor na koji se birati delegat ili kandidat ,1,0
postepeno se smanjivati ali ne nestajati potpuno . ,1,0
"upotreba privredni dobro da biti se zadovoljiti potreba , ili u proizvodni svrha ( ekonomija ) . ",1,0
biti koji od nekoliko označen zona na teren gde jesam smestiti udarač ili hvatač ili trener ,1,0
"jedan ili više audio zapis izdat zajedno ; na početak jesam taj biti na 12-to inčnoj ploča koji jesam imati atraktivan omot , a zatim na audio kaseta i kompakt disko . ",1,0
"dečak , junak roman Marka Tvena ",1,0
forzicija ,1,0
umetnik koji se pridržavati klasicizam . ,1,0
"u računarstvo , istres sadržaj glavnih registar CPU ",1,0
boginja ljubav i lepota ; ćerka Zevs u drevan mitologija ; poveyana sa rimski Venera ,1,0
onaj koji jesam sigurno pričvrstiti na mesto ,1,0
dužina ili tip vremenski aktivnost označen glagol ,1,0
sesti ,1,0
Majušni komadić nešto . ,1,0
tanak goveđi odrezak između zadnjica i plećka ,1,0
deo tanak crevo između želudac i jejunuma . ,1,0
paziti neki kao majka ,1,0
Velika čegrtuše ; retko ujedati osim kada se prepasti ili loviti plen . ,1,0
osećati zadovoljstvo zbog nešto ,1,0
rezonovanje koji voditi zaključak koji jesam uzvedeno na baza prethodan zaključak i posredan dokaz a ne na osnova direktan opservacija ,1,0
poslovan aktivnost pribavljanje novac i kapitala . ,1,0
čin koji nešto postajati uzak ,1,0
finansijski dobit ( zarađen ili nezarađena ) koji se nagomilavati tokom dat vremenski perioda . ,1,0
azot u tečan stanje ,1,0
kleka ,1,0
smešati ili uskladiti ,1,0
"kod četvoronožac koji jesam bliz repni delo , kod primat koji jesam bliz kičma . ",1,0
prednji strana brod ili letalice . ,1,0
propisan broj ,1,0
Čin konstruisanje nešto ( kao masšinskog delo ) . ,1,0
čin rastavljanje nešto ( npr . delovati kakav mašina ) ,1,0
merač koji ukazivati na pritisak fluid ,1,0
osobina onaj što zasluživati poverenje . ,1,0
poletuše ,1,0
postari labav ili labav ili manje čvrst ,1,0
neki informacija o okolnost koji postojati ili događaj koji jesam se desiti . ,1,0
status onaj čiji roditelj jesam biti u brak ,1,0
tukan ,1,0
javn prodaja dobro onaj ko ponuditi više ,1,0
sterilan član kolonija društven insekt koji tražiti hrana i paziti na larva . ,1,0
puzajući protozoa : ameba i heliozoe i foraminifere i radiolarije . ,1,0
komercijalan posao koji obezbeđivati redovan let za putnik ,1,0
epidermalni ćelija koji jesam prekursor melanocita ,1,0
mesto gde se osoba ili organizacija moći naći ili se s ona moći kontaktirati . ,1,0
tehnologija pripremanje rekombinantne DNK in vitro isecanje DNK molekul i spajanje fragment dobijen iz više od jedan organizam ,1,0
Čin podizanje nešto . ,1,0
preinačavati u svrha objašnjenje ,1,0
onaj što jesam čulo oktriveno ,1,0
kukuruzar ,1,0
pantalone koji se završavati iznad koleno ,1,0
Čin ili proces razdvajanje . ,1,0
nalog ( naredba ) višeg ( višestepen ) sud nižestepenom koji se zahtevati prepuštanje spor u određenom slučaj ,1,0
"stanje čovekov osećanje , posebno vezati za zadovoljstvo ili potištenost . ",1,0
neki ko se angažovati osoba ili kompanija za neki predstava . ,1,0
Početi goreti ili biti zahvaćen plamen ,1,0
slikan struktura na scenski podloga koji imati za cilj da predstaviti odrediti lokalitet ,1,0
izvršiti ceremonija brak ,1,0
"pripremiti za objavljivanje ili prezentacija korigovati , prerađivati ili adaptirati ",1,0
znak ( ` ) koji se stavljati iznad vokal kako biti označiti naročit način njegov izgovor ,1,0
osvetljenje u prozračan ,1,0
osoba koji nezakonito držati žrtva zatvoren obično tražiti otkup ,1,0
penjač ,1,0
podeliti ili povezati crtica ,1,0
proizvoditi ili distribuirati ilegalno . ,1,0
ruski sup koji obično imati sok od cvekla kao osnova ,1,0
goveđi odrzak sa bok životinja ,1,0
Zatvarač prikačiti na vrata ili ladica koji ona držati čvrsto zatvoriti . ,1,0
komunikacioni sistme koji se zasnivati na emitovanje elektromagnetni talas . ,1,0
paprikaš sa piletina ,1,0
Čin primena ( koji davati praktičan sredstvo da se nešto postignuti ) . ,1,0
Afričke antilopa : los . ,1,0
"Gudački žičan instrument , razviti se iz viola ; imati četiri žica , šupalj korpus i hvataljka bez prečnica za odredženi ton ; svirati se uz pomoć gudalo . ",1,0
materija naslagati neki prirodan proces . ,1,0
neki od više sisara tropski Amerika iz familija Myrmechophagidae koji nemati zub a hraniti se mrav i termit . ,1,0
čin uređivanje po gradiran skala ,1,0
"izjava koji jesam eksplicitan i naglasiti , izgovoriti ili pisati . ",1,0
komercijalan važan cipal . ,1,0
specijalista za onkologija . ,1,0
oslobađanje od stisak ,1,0
karakter ili simbol koji se nalaziti iznad i odmah pored drugi karakter ,1,0
"mali , tanak masa iseckan hrana ",1,0
stanje nepovezanosti u pamćenje ili mašta ,1,0
sob u koji se ručavati . ,1,0
dan kada jesam redviđeno da se postiti ,1,0
u anatomija grupa delovati telo koji raditi zajedno i obavljati određenu funkcija . ,1,0
"pokriti sa sav strana , reći radi zaštita . ",1,0
osoba koji kršiti morlne ili zakonski norma . ,1,0
Čin oštećivanje nešto ili neki . ,1,0
Nešto za šta se verovati da donositi sreća . ,1,0
"nasilan hvatanje , zarobljavanje lice ",1,0
računarski kola koji se sastojati od elektronski podskupina ; bakaran provodnik se lemiti na izolacioni ploča ili kartica a komponenta kola se umeti u ubušenja ,1,0
"koristiti se za osećaj fizički toplota ; onaj koji imati povišen temperatura , ili temperatura višu od poželjan ",1,0
Šljuke . ,1,0
Čvrsti greben koji obrazovati gornji deo nos . ,1,0
istraživanje namenjen određivanje efikasan način da se nešto uraditi ,1,0
predstavljanje nešto u idealan svetlo ,1,0
neki ko ulagati kapital da biti ostvariti finansijski dobit ,1,0
točak bicikl ,1,0
"u genetika , atribut koji se sticati biološki nasleđivanje od roditelj ",1,0
čovek čiji jesam visina ispod proseka ,1,0
biti difuzan ,1,0
povesti neki negde . ,1,0
izgubiti toplota ,1,0
koji odgovarati ili operisati sa frekvencija širok pojas ,1,0
peti ,1,0
bez prljavština ili nečistoća ; onaj koji imati navika da biti čist ,1,0
neki bestelesan biće za koji se verovati da imati moći da uticati na tok ljudski dešavanje . ,1,0
čin ili praksa koji se odstupati od zadovoljenje želja ,1,0
habanje kameni čestica usled trenje prouzrokovan voda ili vetar ili led ,1,0
velik i teško naoružan vojni brod ,1,0
matematički progresija kod koji se na svaki član dodeljivati konstantan vrednost da biti se dobiti sledeći član ,1,0
uvećati množenje ( ili kao s množenje ) ,1,0
burnica ,1,0
sastojak koji se dodavati nešto da ga poboljšati . ,1,0
okomit galerija sa sedište za gledalac ( kao u operacioni sala ili pozorište ) ,1,0
granica odrediti zona . ,1,0
kreketuše ,1,0
Vođa koji jesam angažovati u civilan uprava . ,1,0
Medvedtka . ,1,0
usvojiti ,1,0
osoba zadužiti da paziti da li se nešto zbivati ,1,0
savijen na unutra ,1,0
kost koji povezivati scapulu i sternum ,1,0
Poluslatki kreker sa grubo mleven pšenični brašno . ,1,0
Količina novac . ,1,0
odbijanje pohađanje služba u crkva Engleska od strana katolik ( u prošlost ) ,1,0
broj koji izražavati postignuće ekipa ili osoba u igra ili takmičenje ,1,0
praktičan metod ili veština primenjen na neki specifičan zadatak ,1,0
osoba koji širiti poruka sračunati da pomoći neki ideja ili neki vlada ,1,0
gibon i siamanzi . ,1,0
grana medicina koj se baviti rađanje deca i briga o majka ,1,0
"Mehaničke , magnetan , električni i elektronski komponenta koji činiti računarski sistem . ",1,0
podneti prijava ( dobro za carinjenje ) carinski službenik ,1,0
komercijalan hrana koji jesam trenutno spreman za upotreba ,1,0
uređaj koji pomoću dva mikrofon slati signal dva zvučnik da biti se dobiti trodimenzionalan zvučan efekt ,1,0
Otić s neki mesto . ,1,0
Čin koji se činiti neki dobro delo . ,1,0
"uobličavanje , formiranje organ kao faza u embrionalan razvojuanism ) ",1,0
predsedavajući na kakav savetodavan skupština ,1,0
Učiniti svetiti pomoću religijski obred . ,1,0
u grčki mitologija Afroditin sveštenica koji se ubiti jer se njen voljen leandar utopiti pokušavati da preplivati da biti jesam videti ,1,0
"velik kao golub , poreklo iz Gujane , imati glas sličan usklađen zvonjenje ",1,0
fleksibilan kontejner sa jedan otvor . ,1,0
pasaž koji spajati glavne tema sa onaj koji slediti ,1,0
sočivo koji uzrokovati fokusiranje paralelan snop svetlosni zraka kada kroz on proći ,1,0
prava ili ravan koji dodirivati kriva ili površ ali jesam nigde ne presecati ,1,0
Učiniti predlog ; objaviti plan za nešto . ,1,0
reptilski stvorenje za koji se misliti da živiti u vatra ,1,0
"usmeriti od jedan odrednica ka drugi , na primer u katalog , knjiga i lista ",1,0
sjediniti ili spojiti ,1,0
u grčki mitologija sin Agamemnon i Klitamenestre ; njegov sestra Elektra ga jesam ubediti da osvetiti Agamemnonovu smrt tako što hteti ubiti Klitamenestru i Egist ,1,0
udruženj ekoje jesam osnovano i raditi na dobrobit onaj koji ga koristiti ,1,0
koji se ticati ili koji proizvoditi ili koji jesam izazvati statički elektricitet ,1,0
govorni čin koji se saopštavati informacija . ,1,0
koji jesam vlast osnovati ; koji jesam dobiti odobrenje vlast ,1,0
stisnuti jedan uz drugi . ,1,0
kafarski bivo ,1,0
( o stih ) koji imati metrički sistem zasnovati na naglašavanje a ne na slog ili broj ,1,0
dopustiti da moneta fluktuirati . ,1,0
jam ,1,0
udaljavati se s koji mesto u drugi pravac ,1,0
"prvi mleko dan dva posle teljenje ( jagnjenje , koženja ) ",1,0
nastavnik koji raditi na koledž ili univerzitet . ,1,0
čin krštavanje polivanje voditi po glava ,1,0
"u računarstvo , stanje datoteka u koji jesam ona razbiti i uskladištiti na mnogi različit lokaicje na magnetan disko ",1,0
"modifikacija princip zadovoljstvo nastati pod uticaj zahtev stvarnost koji primoravati ego da podnositi određen stepen nezadovoljstvo . da jesam frustracija , u duševan život odrastao neograničeno biti vladati princip zadovoljstvo . Poštovanje ovaj princip jesam mera uspešan prilagođavanje i dostignut stupanj razvoj ličnost . ",1,0
neki ko podučavati učenik da svirati klavir . ,1,0
Čin dodavanje spoljašnji ukras na nešto . ,1,0
"kombinacija doručak i ručak , uglavnom servirati u prepodnevni čas ",1,0
koji imati složiti nutricione potreba ; rasti samo na specijalan veštački kultura podloga ,1,0
Karakteristično oglašavanje životinja . ,1,0
ja koji se pojavljivati kada korisnik držati kursor na jenoj stavak glavnog meni ,1,0
"izostaviti , kao npr . iz politički razlog ",1,0
funkcija šef država sjedinjen Američkih Država ,1,0
zvanično vreme u lokalan područje ( prilagođen lokacija širom zemlja ) ; utvrditi zakon ili običaj ,1,0
Veći i jak od evropski bizon ; nemati ga slobodan u priroda . ,1,0
"transportovati se , reći vozilo . ",1,0
ne pristati na prihvatanje ili priznanje nešto . ,1,0
školski zadatak koji učenik ispunjavati da biti zadovoljiti zahtev nastavnik ,1,0
biti koji od raznih igra karta u koji se igrač kladiti da držati jak karta ,1,0
udarati čekić ili kao čekić ,1,0
nekoliko povezan operacija usmeren na postizanje određenog cilj ( obično unutar geografski i vremenski ograničenje ) . ,1,0
original kako promeniti ,1,0
"raditi na određenom mesto , u određenoj oblast ili u određenoj specijalnost ",1,0
raspodeliti u sklad sa neki plan ili odvojiti za poseban namena . ,1,0
irvas ili sob . ,1,0
Vršiti kontrola nad nešto ili sprovoditi moć . ,1,0
radnja promena nešto . ,1,0
endoskopski pregled abdomen kroz zid stomak . ,1,0
( islam ) meso životinja koji jesam zaklati na propisan način u sklad s šerijat ,1,0
primerak dobiti fotokopir mašina ,1,0
komercijalan preduzetništvo u vida prevoz dobro i roba . ,1,0
stupiti u brak . ,1,0
pas koji jesam istrenirati da čuvati posed . ,1,0
iseći i sakupiti deo šta ,1,0
"koji se ticati konkretan problem ili podatak a ne fundamntalnih princip , nasuprot teoretski ",1,0
runolist ,1,0
fabrički mešavina za pravljenje limunada ,1,0
postati mekan ili tečan . ,1,0
čin produžavanje šta ,1,0
prikupiti zajedno . ,1,0
o onomekoji imati politički i liberalan ideja koji zagovaju progres i reforma ,1,0
( računar ) utičnica na mikroračunaru koji prihvatati štampan ploča ,1,0
pojam nešto što jesam savršeno ; nešto do šta se neki nada da hteti stignuti . ,1,0
strah od nepoznat ili od donošenje odluka ,1,0
"u radiologija , organ koji primati terapeutski doza radioaktivan supstanca . ",1,0
poseban splet okolnost ,1,0
Ženka domaći goveda . ,1,0
postati ukočiti ili krut . ,1,0
"velik heterogen grupa RNK virus koji jesam podeliti u grupa na osnova vrsta viriona ; otkriti ( izolovati ) iz artropoda ( zglavkar ) , slepiti miš i glodar ; većina ona se razmnožavati unutar ćelija artropoda ; oni jesam povezati sa epidemiološki koncept transmisija između vertebrata ( kičmenjak ) kao domaćin i artropoda ( zglavkar ) kao vektor ( prenosilac ) ( komarac , krlja ( pregalja ) , mušica peskar , mušica itd . ) i hraniti se krv ; oni mogi izazvati blag groznica , hepatitis , hemoragični groznica , i encephalitis . ",1,0
ma ,1,0
drozd koji se isticati lep pevanje ,1,0
"nastati , početi postojati ",1,0
pica iz podreda Tyranni ,1,0
"provocirati odgovoriti , kao prigovor , kritika , aplauz itd . ",1,0
kognitivan proces uključiti u proizvodnja i razumevanje lingvistički komunikacija ,1,0
"Nekastrirani mužjak domaći goveče , vo . ",1,0
vrteti se ili uzrokovati da se nešto vrtiti . ,1,0
( prava ) nedozvoljen ( zabranjen ) hvatanje i odvođenje lice protiv njegov volja ; nezakonit hapšenje ,1,0
Čin ili proces merenje . ,1,0
"zvaničan rezidencija koji jesam crkva priuštiti sav paroh , vikar ili rektor ",1,0
proizvoditi snažan buk ( prilikom grmljavina ) ,1,0
stanje konflikt između osoba . ,1,0
koji obezbeđivati interpretacija ,1,0
odstraniti pakovanje sa nešto . ,1,0
sletište opremiti kontrolni toranj i hangar kao i pogodnost za putnik i tovar ,1,0
zatražiti od koji da doći ,1,0
prilagoditi da odražavati vrednost ili odnos ,1,0
Penušavo pića koji jesam veštački obogaćen ugljen-dioksidom . ,1,0
Bojn gljiva iz razdeo Eumycota . ,1,0
( filozofija ) doktrina da znanje proizlaziti iz iskustvo ,1,0
Tipičn i vrganj iz pododeljak Basidiomycota . ,1,0
zaštitnia pregrada obično od prozračan materijal ,1,0
pričvršćivač koji pružati čvrsto i savršeno zatvaranje ,1,0
grana geologijae koji koristiti fizički princip za izučavanje osobina zemlja ,1,0
dodatan otkucaj srce uzrokovan električni aktivacijom komora pre nego što se pojaviti normalan otkucaj . Ventrikularne ekstrasistole javljati se često i ne predstavljati opasnost za ljudi koji ne bolovati od srčanih bolest . ,1,0
mali žuto-crna zov sa oštar kljuna ,1,0
karta ( propusnica ) izdati za parkiranje na ograničen ( određenim ) mesto ,1,0
osloboditi se nešto što čvrsto pritiskati ili povezivati . ,1,0
nešto ne funkcionisati kako trebati ,1,0
obratiti poseban pažnja . ,1,0
stanje kada se čovek povući iz biznis ili iz svoj zanimanje ,1,0
Utvrđena linija za putovanje ili pristup . ,1,0
prestonica Sao Toma i Principea ,1,0
"vernik , sledbenik islam . ",1,0
dijakritički znak ( dva tačka ) koji se stavljati iznad vokal u nemački kako biti se označiti promena u zvuk ,1,0
biti prodati za određenu cena . ,1,0
any of a number of fishes of the family Carangidae ,1,0
"Obično se smatrati da obuhvatati orangutan , gorila , šimpanza i ponekad gibon . ",1,0
sat koji biti osoba koji spavati u prethodno određenom trenutak ,1,0
"raspoznavati se po naročit pevanje , u početak tih pa sve jak ",1,0
"najjužniji deo južnog Meksiko , prevlaka između zaliv Tevantepek i Kampeškog zaliv ",1,0
the organic process of synthesizing and releasing som substance ,1,0
snimati na fotografski film . ,1,0
predak po direktan linija . ,1,0
"duhovit , satiričan stih koji obuhvatati dva rimovan strofa i pominjati poznat ličnost ",1,0
radnik koji jesam najamiti da obaviti posati . ,1,0
elastičan traka koji držati pantalone ( obično u množina ) ,1,0
jedinica za mera informacija ; količina informacija u sistema koji imati dva jednakoverovatna stanje . ,1,0
biti nepokretan . ,1,0
osoba koji ne raditi . ,1,0
sistem ili procedura za identifikacija osoba ,1,0
Učiniti nestabilan . ,1,0
"u računarstvo , registar koji imati ugrađen sabirač koji dodavati ulazni broj an sadržaj akumulator ",1,0
majmun kandžaši ,1,0
crnobeo priobalan ptica dug noga sa opnastm stopalo i tanak nagore uvijen kljuna . ,1,0
stanje promena ,1,0
uređenje klauza u rastući red po snaga ,1,0
"veština ili sport borba sa mač ( naročito upotreba floret , mač ili sablja za postizanje bod u sklad sa niz pravilo ) ",1,0
"Unutrašnji organ , između želudac i anus . ",1,0
porez koji se sakupljati tako što se zahtevati kupovina markica koji se lepiti na dokument ,1,0
Duvački instrument ; svirač uduvava vazduh u mešina a izduvavati ga kroz duvaljka . ,1,0
"oženjen muškarac , ženin partner u brak ",1,0
"Učiniti ravan ili ravan , na primer trljanje . ",1,0
fizički konstanta koji se povezivati temperatura i energija ,1,0
velik kamion dizajnirati tako da moći da izdržati velik opterećenje ( obično bez bočni strana ) ,1,0
pauk ,1,0
Čovek koji jesam crn . ,1,0
Ciniti ili predstavljati nešto . ,1,0
pojačati električni struja tako što deo izlazni snaga delovati na ulazni kola ,1,0
roditelj vaš otac ili majka . ,1,0
detaljan i dokumentovan spis o određenoj tema ,1,0
spoljni zaštitni tkivo ,1,0
najamni radnik koji raditi poljski rad ,1,0
neki ko upravljati lutka u pozorište . ,1,0
stanje u koji jesam nešto povezati . ,1,0
Čin posedovanje . ,1,0
videti ili posmatrati ,1,0
shrikes that impale their prey on thorns ,1,0
malo radno mesto na koji se izrađivati rukotvorina i manufaktura . ,1,0
biti šta što se posedovati . ,1,0
usoljen sala sa stomak svinja ,1,0
Izreći mišljenje o neki pitanje . ,1,0
mali pitati puniti seckan i začinjen svinjetina ,1,0
zrikavac ,1,0
Kozmetički preparat koji ispuštati i širiti ugodan miris . ,1,0
"radioaktivan gasovit element koji nastajati dezintegracija radijum , težak od inertan gas , imati ga u priroda , smatrati se štetan za zdravlje . ",1,0
izvući iz kakav zamršenost ,1,0
mehanički uređaj koji jesam zakriviti ili saviti da obesiti ili zadržati ili povući nešto ,1,0
advokat koji zastupati odbrana . ,1,0
pripremiti nešto . ,1,0
konjski strkalj . ,1,0
biti takav koji se na odrediti način ponašati kada se on rukovati ,1,0
smatrati se da izazivati dijareja kod ljudi ,1,0
"Mašin u koji ploča koji se okretati proizvoditi vibracija gramofonski igla , a ovaj vibracija se uvećavati akustički ili elektronski . ",1,0
štampač koji stvarati slovni znak tako što prenositi toplota na poseban vrsta papir koji jesam osetljiv na toplota ,1,0
Čin biranje neki . ,1,0
Učiniti poravnat . ,1,0
nagnut masa slobodan stena u podnožje litica ,1,0
saviti limen duvački instrument iz nizak registar . ,1,0
sakriti od pogled . ,1,0
pozorište u koji se izvoditi oprati ,1,0
gekoni ,1,0
lavanda ,1,0
poetski izraz za obala ( kao oblast koji periodičan pokrivati i otkrivati plima ) ,1,0
mali kontrastni deo nešto ,1,0
čin sponzorisanje šta ( biti zvanično biti finansijski ) ,1,0
Objašnjenje kao rezultat interpretiranje nešto . ,1,0
izjava koji neki ili nešto odavati priznanje ,1,0
osobina koji razlikovati organizam prema njihov reproduktivan uloga . ,1,0
ograničiti opseg nešto ,1,0
"zadobiti kakav prednost , kao što jesam bod itd . ",1,0
raditi kao pomoćnik u podređen funkcija ili funkcija podrška . ,1,0
vodnica ,1,0
koji koji mesto po rođenje pripadati ,1,0
Mešavina sastojak . ,1,0
Učiniti sav što jesam potrebno za preduzimanje neki posao . ,1,0
"Sprečiti da se pokvariti , o hrana . ",1,0
HN ,1,0
period od sadašnjost do smrt . ,1,0
poseban način oralan izražavanje ,1,0
